"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164292_100031291_GEODES117","Ga0164292_10003129","Bacteria;","RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase",4,1484026.80190173
"Ga0164292_1000312911_GEODES117","Ga0164292_10003129","Bacteria;","MoxR-like ATPase",4,206641.845558377
"Ga0164292_100031292_GEODES117","Ga0164292_10003129","Bacteria;","pyrroline-5-carboxylate reductase",4,153989.954800615
"Ga0164292_100031293_GEODES117","Ga0164292_10003129","Bacteria;","hypothetical protein",4,166873.886256823
"Ga0164292_100031294_GEODES117","Ga0164292_10003129","Bacteria;","Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family",4,341862.173654289
"Ga0164292_100031297_GEODES117","Ga0164292_10003129","Bacteria;","hypothetical protein",4,1089784.07093625
"Ga0164292_100031307_GEODES117","Ga0164292_10003130","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","ferredoxin",2,3561875.66947813
"Ga0164292_100031309_GEODES117","Ga0164292_10003130","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Carbohydrate-selective porin OprB",3,277635.71084369
"Ga0164292_1000313510_GEODES117","Ga0164292_10003135","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","Protein of unknown function (DUF1552)",3,290528.718013686
"Ga0164292_100031354_GEODES117","Ga0164292_10003135","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","quinoprotein glucose dehydrogenase",3,438783.509521894
"Ga0164292_100031393_GEODES117","Ga0164292_10003139","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","glutathione peroxidase",2,148736.834088811
"Ga0164292_100031593_GEODES117","Ga0164292_10003159","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist",2,103593.443779858
"Ga0164292_100031616_GEODES117","Ga0164292_10003161","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;","MFS family permease",23,74209.963084981
"Ga0164292_100031627_GEODES117","Ga0164292_10003162","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","GTP-binding protein",20,2030538.93314732
"Ga0164292_100031709_GEODES117","Ga0164292_10003170","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Leadbetterella;","thioredoxin 1",9,469943.262599734
"Ga0164292_100031715_GEODES117","Ga0164292_10003171","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium;","hypothetical protein",2,1669495.5065376
"Ga0164292_1000317410_GEODES117","Ga0164292_10003174","Bacteria;","hypothetical protein",4,425261.869248988
"Ga0164292_100031742_GEODES117","Ga0164292_10003174","Bacteria;","phosphate transport system ATP-binding protein",4,372290.885682483
"Ga0164292_100031743_GEODES117","Ga0164292_10003174","Bacteria;","phosphate transport system permease protein",4,691925.496838311
"Ga0164292_100031744_GEODES117","Ga0164292_10003174","Bacteria;","phosphate transport system permease protein",4,380433.890321911
"Ga0164292_100031745_GEODES117","Ga0164292_10003174","Bacteria;","phosphate transport system substrate-binding protein",4,282049.642400686
"Ga0164292_100031747_GEODES117","Ga0164292_10003174","Bacteria;","4-hydroxyphenylpyruvate dioxygenase",4,369486.944310514
"Ga0164292_100031748_GEODES117","Ga0164292_10003174","Bacteria;","indolepyruvate ferredoxin oxidoreductase",4,601604.579315896
"Ga0164292_1000318711_GEODES117","Ga0164292_10003187","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Nostocales;","UDP-glucose 4-epimerase",1,802826.113049642
"Ga0164292_1000319114_GEODES117","Ga0164292_10003191","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","large subunit ribosomal protein L23",19,146259.739727557
"Ga0164292_1000319513_GEODES117","Ga0164292_10003195","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","peptidyl-prolyl cis-trans isomerase B (cyclophilin B)",5,146860.548316783
"Ga0164292_1000320012_GEODES117","Ga0164292_10003200","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","large subunit ribosomal protein L14",15,256233.650573463
"Ga0164292_1000320021_GEODES117","Ga0164292_10003200","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","large subunit ribosomal protein L23",5,222916.515667671
"Ga0164292_100032089_GEODES117","Ga0164292_10003208","Bacteria;Bacteroidetes;","methionyl-tRNA synthetase",1,83744.3185085766
"Ga0164292_1000320911_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;","DTW domain-containing protein YfiP",4,52988.2298047274
"Ga0164292_100032092_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;","Fe-S-cluster containining protein",4,79887.1571955362
"Ga0164292_100032093_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;","23S rRNA C2498 (ribose-2'-O)-methylase RlmM",4,336987.27197312
"Ga0164292_100032094_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;","glycolate oxidase",4,449369.746387197
"Ga0164292_100032098_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;","Sulfate permease, MFS superfamily",4,1112425.8406597
"Ga0164292_100032116_GEODES117","Ga0164292_10003211","Bacteria;","hypothetical protein",7,138860.399619583
"Ga0164292_100032152_GEODES117","Ga0164292_10003215","Bacteria;","Superfamily II DNA or RNA helicase, SNF2 family",1,801673.738445893
"Ga0164292_1000321920_GEODES117","Ga0164292_10003219","NO CLASSIFICATION LP","single-strand DNA-binding protein",14,130807.970365334
"Ga0164292_100032692_GEODES117","Ga0164292_10003269","Bacteria;","hypothetical protein",14,3128004.94816603
"Ga0164292_100032693_GEODES117","Ga0164292_10003269","Bacteria;","Microcystin-dependent protein  ",14,480189.302292425
"Ga0164292_100032694_GEODES117","Ga0164292_10003269","Bacteria;","hypothetical protein",14,107741.179034547
"Ga0164292_100032695_GEODES117","Ga0164292_10003269","Bacteria;","Microcystin-dependent protein  ",14,420116.573322487
"Ga0164292_100032697_GEODES117","Ga0164292_10003269","Bacteria;","Phage Tail Collar Domain",14,445179.055745335
"Ga0164292_100032702_GEODES117","Ga0164292_10003270","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;","L-serine dehydratase",9,461676.412259609
"Ga0164292_1000329412_GEODES117","Ga0164292_10003294","Bacteria;Bacteroidetes;","Fe-S cluster assembly ATP-binding protein",2,84400.6485833142
"Ga0164292_100033019_GEODES117","Ga0164292_10003301","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium;","Protein of unknown function (DUF3120)",2,50415.4248970535
"Ga0164292_100033062_GEODES117","Ga0164292_10003306","Bacteria;Proteobacteria;","hypothetical protein",1,171398.683926194
"Ga0164292_1000331512_GEODES117","Ga0164292_10003315","Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;","4-hydroxy-3-methylbut-2-enyl diphosphate reductase",6,32050.0640173134
"Ga0164292_1000331710_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,2043555.17778539
"Ga0164292_1000331711_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,1006502.00026718
"Ga0164292_100033172_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,119001.950560367
"Ga0164292_100033173_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,1478527.17904266
"Ga0164292_100033176_GEODES117","Ga0164292_10003317","Bacteria;","single-strand DNA-binding protein",1,183272.097324047
"Ga0164292_100033177_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,280347.837038684
"Ga0164292_100033215_GEODES117","Ga0164292_10003321","Bacteria;","inner membrane protein",8,39863.4231760299
"Ga0164292_100033312_GEODES117","Ga0164292_10003331","Bacteria;","putative peptidoglycan lipid II flippase",3,211033.23673665
"Ga0164292_100033319_GEODES117","Ga0164292_10003331","Bacteria;","Acetyltransferase (isoleucine patch superfamily)",5,47430.1317342278
"Ga0164292_1000333814_GEODES117","Ga0164292_10003338","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","inorganic pyrophosphatase",3,167427.926893175
"Ga0164292_1000334114_GEODES117","Ga0164292_10003341","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","small subunit ribosomal protein S11",11,257834.035567485
"Ga0164292_100033413_GEODES117","Ga0164292_10003341","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",3,97628.7817119653
"Ga0164292_100033416_GEODES117","Ga0164292_10003341","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","5-methylcytosine-specific restriction endonuclease McrA",5,171721.455778514
"Ga0164292_100033427_GEODES117","Ga0164292_10003342","Bacteria;Proteobacteria;Betaproteobacteria;","Regulator of protease activity HflC, stomatin/prohibitin superfamily",16,140279.19497206
"Ga0164292_1000339310_GEODES117","Ga0164292_10003393","Bacteria;","Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family",4,114953.835721077
"Ga0164292_1000339311_GEODES117","Ga0164292_10003393","Bacteria;","hypothetical protein",4,108841.812852974
"Ga0164292_100033932_GEODES117","Ga0164292_10003393","Bacteria;","queuine tRNA-ribosyltransferase",4,390533.118588895
"Ga0164292_1000339422_GEODES117","Ga0164292_10003394","Bacteria;","hypothetical protein",1,39585.1321547984
"Ga0164292_100033946_GEODES117","Ga0164292_10003394","Bacteria;","hypothetical protein",1,398891.470279454
"Ga0164292_100033953_GEODES117","Ga0164292_10003395","Bacteria;","hypothetical protein",3,115371.125193071
"Ga0164292_100033982_GEODES117","Ga0164292_10003398","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","lipopolysaccharide export system permease protein",5,111575.475276295
"Ga0164292_1000340010_GEODES117","Ga0164292_10003400","NO CLASSIFICATION LP","hypothetical protein",1,1368278.41425551
"Ga0164292_100034005_GEODES117","Ga0164292_10003400","NO CLASSIFICATION LP","hypothetical protein",1,4448306.41416739
"Ga0164292_100034014_GEODES117","Ga0164292_10003401","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","small subunit ribosomal protein S16",1,3046860.17825402
"Ga0164292_100034015_GEODES117","Ga0164292_10003401","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","protein of unknown function (DUF4403)",10,215549.729661509
"Ga0164292_100034042_GEODES117","Ga0164292_10003404","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;","Glutamine cyclotransferase",22,49134.1990487252
"Ga0164292_1000340711_GEODES117","Ga0164292_10003407","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;Sandarakinorhabdus limnophila;Sandarakinorhabdus limnophila DSM 17366;","pyruvate, orthophosphate dikinase",2,358513.932910768
"Ga0164292_100034113_GEODES117","Ga0164292_10003411","Bacteria;Bacteroidetes;","N utilization substance protein B",3,115071.689413081
"Ga0164292_100034122_GEODES117","Ga0164292_10003412","Bacteria;","Uncharacterized membrane protein",2,3017851.30449852
"Ga0164292_100034123_GEODES117","Ga0164292_10003412","Bacteria;","single-stranded-DNA-specific exonuclease",2,207184.515556436
"Ga0164292_100034129_GEODES117","Ga0164292_10003412","Bacteria;","triosephosphate isomerase (TIM)",6,140931.460923434
"Ga0164292_1000342610_GEODES117","Ga0164292_10003426","Bacteria;","NAD+ synthase (glutamine-hydrolysing)",1,60436.8769702067
"Ga0164292_100034309_GEODES117","Ga0164292_10003430","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","hypothetical protein",7,226491.472950567
"Ga0164292_1000343612_GEODES117","Ga0164292_10003436","Bacteria;Bacteroidetes;","protein of unknown function (DUF4295)",11,300507.838408667
"Ga0164292_100034473_GEODES117","Ga0164292_10003447","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","hypothetical protein",3,53936.1257252036
"Ga0164292_100034475_GEODES117","Ga0164292_10003447","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","RNA polymerase sigma-70 factor, ECF subfamily",5,162498.540813524
"Ga0164292_100034479_GEODES117","Ga0164292_10003447","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","membrane fusion protein, multidrug efflux system",7,193359.671714517
"Ga0164292_100034672_GEODES117","Ga0164292_10003467","Bacteria;Proteobacteria;","Serine protease, subtilisin family",1,248310.13998795
"Ga0164292_100034746_GEODES117","Ga0164292_10003474","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","DeoR family transcriptional regulator, suf operon transcriptional repressor",5,293184.860967315
"Ga0164292_1000348012_GEODES117","Ga0164292_10003480","Bacteria;","peptide-methionine (S)-S-oxide reductase/peptide methionine sulfoxide reductase msrA/msrB",4,151617.477122829
"Ga0164292_100034804_GEODES117","Ga0164292_10003480","Bacteria;","hypothetical protein",1,519689.049647074
"Ga0164292_100034806_GEODES117","Ga0164292_10003480","Bacteria;","ribonucleoside-diphosphate reductase beta chain",4,2790798.59345382
"Ga0164292_100034807_GEODES117","Ga0164292_10003480","Bacteria;","ribonucleoside-diphosphate reductase alpha chain",4,8796998.67932108
"Ga0164292_100034809_GEODES117","Ga0164292_10003480","Bacteria;","serine protease, S1-C subfamily, contains C-terminal PDZ domain",4,169890.53932598
"Ga0164292_1000348713_GEODES117","Ga0164292_10003487","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","H+/Cl- antiporter ClcA",0,97549.5625365384
"Ga0164292_1000348812_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","hypothetical protein",4,509902.657632557
"Ga0164292_1000348813_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","putative sigma-54 modulation protein",4,3881835.20452615
"Ga0164292_1000348814_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","RNA polymerase sigma-54 factor",4,4123228.88382469
"Ga0164292_1000348815_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","lipopolysaccharide export system ATP-binding protein",4,1036309.81036153
"Ga0164292_1000348816_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","Lipopolysaccharide export system protein LptA",4,203877.766637034
"Ga0164292_100034883_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","3-methyl-2-oxobutanoate hydroxymethyltransferase",4,181817.2842443
"Ga0164292_100034884_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","type III pantothenate kinase",1,119702.81272703
"Ga0164292_100034885_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase",4,290423.243611413
"Ga0164292_100034886_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","pantoate--beta-alanine ligase",4,166020.757635953
"Ga0164292_100034887_GEODES117","Ga0164292_10003488","Bacteria;Proteobacteria;Deltaproteobacteria;","GTP-binding protein HflX",4,287487.997570424
"Ga0164292_100034915_GEODES117","Ga0164292_10003491","Bacteria;Bacteroidetes;","4-hydroxythreonine-4-phosphate dehydrogenase",7,114185.169297022
"Ga0164292_100034969_GEODES117","Ga0164292_10003496","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;","formyltetrahydrofolate deformylase",1,114646.822010147
"Ga0164292_100035038_GEODES117","Ga0164292_10003503","Bacteria;","peptidyl-prolyl cis-trans isomerase B (cyclophilin B)",19,127849.698093173
"Ga0164292_100035223_GEODES117","Ga0164292_10003522","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;","DNA-binding transcriptional regulator, AcrR family",2,122275.488637441
"Ga0164292_100035429_GEODES117","Ga0164292_10003542","NO CLASSIFICATION LP","hypothetical protein",7,179633.884544117
"Ga0164292_100035557_GEODES117","Ga0164292_10003555","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;","CarboxypepD_reg-like domain-containing protein/TonB-dependent Receptor Plug Domain/Outer membrane protein beta-barrel family protein",1,305378.196534373
"Ga0164292_100035645_GEODES117","Ga0164292_10003564","Bacteria;Actinobacteria;Actinobacteria;","ABC-type glycerol-3-phosphate transport system, substrate-binding protein",6,1495341.28468691
"Ga0164292_1000356614_GEODES117","Ga0164292_10003566","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","enolase",3,98571.9160455954
"Ga0164292_100035752_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","isoleucyl-tRNA synthetase",4,1388913.75246702
"Ga0164292_100035753_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",1,68637.3618595761
"Ga0164292_100035756_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)",4,1632804.94879659
"Ga0164292_100035757_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","dihydrolipoamide dehydrogenase",4,1130962.4087016
"Ga0164292_100035758_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",4,1432767.79247272
"Ga0164292_100035759_GEODES117","Ga0164292_10003575","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","alkane 1-monooxygenase",4,301047.411939553
"Ga0164292_100035868_GEODES117","Ga0164292_10003586","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;","isocitrate dehydrogenase",1,541864.117104317
"Ga0164292_100035893_GEODES117","Ga0164292_10003589","Bacteria;Bacteroidetes;","SusE outer membrane protein",10,278821.049308293
"Ga0164292_100036003_GEODES117","Ga0164292_10003600","Bacteria;","CarboxypepD_reg-like domain-containing protein/TonB-dependent Receptor Plug Domain/TonB dependent receptor",2,2113527.1199312
"Ga0164292_100036066_GEODES117","Ga0164292_10003606","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium;","aquaporin Z",5,1482202.23670811
"Ga0164292_100036071_GEODES117","Ga0164292_10003607","Bacteria;Verrucomicrobia;","hypothetical protein",3,123076.628165019
"Ga0164292_1000361610_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","DnaK suppressor protein",4,3685970.27678189
"Ga0164292_1000361612_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Trypsin-like peptidase domain-containing protein",4,503274.638272202
"Ga0164292_100036164_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Chromosome segregation ATPase",4,693918.991125232
"Ga0164292_100036165_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",4,521431.429044104
"Ga0164292_100036166_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",1,113965.978120851
"Ga0164292_100036168_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","apolipoprotein N-acyltransferase",4,138179.430071254
"Ga0164292_100036169_GEODES117","Ga0164292_10003616","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Serine protease, subtilisin family",4,653733.557162745
"Ga0164292_1000361711_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",4,362302.910572256
"Ga0164292_1000361713_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",4,302008.609876373
"Ga0164292_1000361714_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","release factor glutamine methyltransferase",4,88673.0579031961
"Ga0164292_100036172_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","enolase-phosphatase E1",4,101900.275156392
"Ga0164292_100036174_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","GMP synthase (glutamine-hydrolysing)",4,464719.346828272
"Ga0164292_100036175_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","IMP dehydrogenase",4,427085.837960223
"Ga0164292_100036176_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","two-component system, OmpR family, phosphate regulon response regulator PhoB",4,944985.199647863
"Ga0164292_100036177_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","ferric-dicitrate binding protein FerR, regulates iron transport through sigma-19",4,2059070.60451735
"Ga0164292_100036178_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Tetratricopeptide (TPR) repeat",4,1158530.00487372
"Ga0164292_100036179_GEODES117","Ga0164292_10003617","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",4,312135.69265164
"Ga0164292_100036307_GEODES117","Ga0164292_10003630","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;","monothiol glutaredoxin",12,127484.893791394
"Ga0164292_100036496_GEODES117","Ga0164292_10003649","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;","rod shape-determining protein MreB",1,598378.919822127
"Ga0164292_100036589_GEODES117","Ga0164292_10003658","Bacteria;Proteobacteria;Alphaproteobacteria;","geranylgeranyl diphosphate synthase, type II",0,28198.0370323196
"Ga0164292_100036641_GEODES117","Ga0164292_10003664","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;","Multidrug resistance efflux pump/Multidrug resistance efflux pump",2,224187.539498182
"Ga0164292_100036709_GEODES117","Ga0164292_10003670","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","LL-diaminopimelate aminotransferase",3,111029.782905012
"Ga0164292_100036743_GEODES117","Ga0164292_10003674","Bacteria;Bacteroidetes;","Outer membrane protein beta-barrel family protein/Carboxypeptidase regulatory-like domain-containing protein",17,138682.993274199
"Ga0164292_1000367811_GEODES117","Ga0164292_10003678","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","outer membrane protein",5,126352.154380999
"Ga0164292_100036948_GEODES117","Ga0164292_10003694","NO CLASSIFICATION MH","Major capsid protein Gp23",1,721301.33549044
"Ga0164292_100036982_GEODES117","Ga0164292_10003698","Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","transketolase",10,81573.6582941089
"Ga0164292_1000370510_GEODES117","Ga0164292_10003705","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","[acyl-carrier-protein] S-malonyltransferase",1,248520.106508014
"Ga0164292_100037059_GEODES117","Ga0164292_10003705","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","ketol-acid reductoisomerase",1,998949.487752398
"Ga0164292_1000372310_GEODES117","Ga0164292_10003723","Bacteria;","lipoprotein-releasing system permease protein",4,146254.08499341
"Ga0164292_1000372311_GEODES117","Ga0164292_10003723","Bacteria;","hypothetical protein",4,1601287.22187443
"Ga0164292_100037233_GEODES117","Ga0164292_10003723","Bacteria;","3-deoxy-D-manno-octulosonic-acid transferase",4,112481.840173016
"Ga0164292_100037234_GEODES117","Ga0164292_10003723","Bacteria;","hypothetical protein",4,428032.98643749
"Ga0164292_100037236_GEODES117","Ga0164292_10003723","Bacteria;","Outer membrane protein beta-barrel domain-containing protein",4,3445098.14759569
"Ga0164292_100037238_GEODES117","Ga0164292_10003723","Bacteria;","acetyl-CoA C-acetyltransferase/acetyl-CoA acyltransferase",4,1054931.47499667
"Ga0164292_100037239_GEODES117","Ga0164292_10003723","Bacteria;","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase",4,1153435.95496625
"Ga0164292_100037334_GEODES117","Ga0164292_10003733","Bacteria;Bacteroidetes;","type I restriction enzyme M protein",7,94555.4996947046
"Ga0164292_1000373811_GEODES117","Ga0164292_10003738","Bacteria;Proteobacteria;Alphaproteobacteria;","NADH dehydrogenase",12,136261.723613744
"Ga0164292_100037479_GEODES117","Ga0164292_10003747","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","large subunit ribosomal protein L10",1,294244.140075892
"Ga0164292_1000375010_GEODES117","Ga0164292_10003750","Bacteria;Bacteroidetes;","hypothetical protein",3,357577.588561613
"Ga0164292_100037548_GEODES117","Ga0164292_10003754","Bacteria;","C-terminal domain of CHU protein family protein",1,302633.526709218
"Ga0164292_100037586_GEODES117","Ga0164292_10003758","Bacteria;","hypothetical protein",1,423823.579904143
"Ga0164292_100038101_GEODES117","Ga0164292_10003810","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium;","F5/8 type C domain-containing protein",5,671329.992449998
"Ga0164292_100038223_GEODES117","Ga0164292_10003822","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","recombination protein RecA",11,68364.5591268326
"Ga0164292_100038361_GEODES117","Ga0164292_10003836","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","ApaG protein",1,82135.7511520327
"Ga0164292_100038416_GEODES117","Ga0164292_10003841","Bacteria;Verrucomicrobia;","small subunit ribosomal protein S16",7,139806.872796926
"Ga0164292_100038462_GEODES117","Ga0164292_10003846","Bacteria;Proteobacteria;","NADH-quinone oxidoreductase subunit E",3,190284.274384954
"Ga0164292_1000388111_GEODES117","Ga0164292_10003881","Bacteria;","GTP-binding protein",17,91276.4565225697
"Ga0164292_100038834_GEODES117","Ga0164292_10003883","NO CLASSIFICATION MH","hypothetical protein",7,3265715.10667455
"Ga0164292_1000389512_GEODES117","Ga0164292_10003895","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;","ribosome recycling factor",10,128132.077266271
"Ga0164292_100038958_GEODES117","Ga0164292_10003895","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;","small subunit ribosomal protein S2",1,875364.681396775
