"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164296_100090511_GEODES057","Ga0164296_10009051","Bacteria;Bacteroidetes;","2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)",1,19733573.1142094
"Ga0164296_100090515_GEODES057","Ga0164296_10009051","Bacteria;Bacteroidetes;","GTP-binding protein",1,189397367.021188
"Ga0164296_100090516_GEODES057","Ga0164296_10009051","Bacteria;Bacteroidetes;","Protein N-acetyltransferase, RimJ/RimL family",2,7497729.46729447
"Ga0164296_100090620_GEODES057","Ga0164296_10009062","Bacteria;Proteobacteria;","Nitroreductase",3,9163390.73064838
"Ga0164296_10009064_GEODES057","Ga0164296_10009064","NO CLASSIFICATION MH","Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily",10,7251431.01752053
"Ga0164296_100091815_GEODES057","Ga0164296_10009181","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;","branched-chain amino acid aminotransferase",2,12331208.4068274
"Ga0164296_100091917_GEODES057","Ga0164296_10009191","NO CLASSIFICATION MH","hypothetical protein",1,40748027.4462646
"Ga0164296_100092119_GEODES057","Ga0164296_10009211","NO CLASSIFICATION MH","hypothetical protein",3,16834357.2897129
"Ga0164296_100092826_GEODES057","Ga0164296_10009282","Bacteria;Proteobacteria;","hypothetical protein",1,18703731.0420553
"Ga0164296_100092832_GEODES057","Ga0164296_10009283","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family",1,14763346.6425395
"Ga0164296_100093118_GEODES057","Ga0164296_10009311","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","superoxide dismutase, Fe-Mn family",2,22518498.1964611
"Ga0164296_10009319_GEODES057","Ga0164296_10009319","NO CLASSIFICATION MH","High potential iron-sulfur protein",2,61193404.1915576
"Ga0164296_100094817_GEODES057","Ga0164296_10009481","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;","ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE",4,6657833.96381919
"Ga0164296_100094922_GEODES057","Ga0164296_10009492","Bacteria;","general secretion pathway protein G",4,26515055.2007959
"Ga0164296_100095322_GEODES057","Ga0164296_10009532","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","F-type H+-transporting ATPase subunit b",1,6982772.11741824
"Ga0164296_10009566_GEODES057","Ga0164296_10009566","NO CLASSIFICATION MH","trk system potassium uptake protein TrkA/voltage-gated potassium channel",9,5841549.71119554
"Ga0164296_100096010_GEODES057","Ga0164296_10009601","Bacteria;Proteobacteria;Alphaproteobacteria;","peptide/nickel transport system substrate-binding protein",3,8992771.5437062
"Ga0164296_100096110_GEODES057","Ga0164296_10009611","Bacteria;","protein arginine kinase",2,21751846.8301207
"Ga0164296_100096123_GEODES057","Ga0164296_10009612","Bacteria;","23S rRNA pseudouridine1911/1915/1917 synthase",1,19147204.4565006
"Ga0164296_100096124_GEODES057","Ga0164296_10009612","Bacteria;","hypothetical protein",1,39093962.7273952
"Ga0164296_100096125_GEODES057","Ga0164296_10009612","Bacteria;","ATP-dependent RNA helicase DeaD",1,403830983.22431
"Ga0164296_100096133_GEODES057","Ga0164296_10009613","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","Predicted membrane-bound mannosyltransferase",1,27010269.8848697
"Ga0164296_100096135_GEODES057","Ga0164296_10009613","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","Predicted dehydrogenase",1,271929969.02308
"Ga0164296_10009617_GEODES057","Ga0164296_10009617","NO CLASSIFICATION MH","TPR repeat",2,196147966.632021
"Ga0164296_10009628_GEODES057","Ga0164296_10009628","None","hypothetical protein",10,3734160.22355378
"Ga0164296_100096425_GEODES057","Ga0164296_10009642","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;","glutathione S-transferase",3,20154413.1005581
"Ga0164296_10009646_GEODES057","Ga0164296_10009646","NO CLASSIFICATION MH","carboxymethylenebutenolidase",4,9913705.87652132
"Ga0164296_100096526_GEODES057","Ga0164296_10009652","NO CLASSIFICATION MH","ornithine decarboxylase",1,6947925.29013118
"Ga0164296_100096625_GEODES057","Ga0164296_10009662","Bacteria;Proteobacteria;","Beta-phosphoglucomutase, HAD superfamily",3,16312732.9780114
"Ga0164296_100096922_GEODES057","Ga0164296_10009692","Bacteria;","large subunit ribosomal protein L19",1,38813707.9255669
"Ga0164296_100096934_GEODES057","Ga0164296_10009693","Bacteria;Bacteroidetes;","Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily",1,10078564.0442717
"Ga0164296_100097015_GEODES057","Ga0164296_10009701","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit",2,124079479.86168
"Ga0164296_100097024_GEODES057","Ga0164296_10009702","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","acetyl-CoA carboxylase carboxyl transferase subunit beta",1,23021045.0413588
"Ga0164296_10009776_GEODES057","Ga0164296_10009776","None","hypothetical protein",3,11751618.3717955
"Ga0164296_10009784_GEODES057","Ga0164296_10009784","None","hypothetical protein",2,30199996.5762869
"Ga0164296_100098115_GEODES057","Ga0164296_10009811","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","DNA topoisomerase-3",2,15386493.6128455
"Ga0164296_100098117_GEODES057","Ga0164296_10009811","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","phosphoenolpyruvate carboxykinase (GTP)",2,62950911.8862471
"Ga0164296_100098125_GEODES057","Ga0164296_10009812","Bacteria;Proteobacteria;Betaproteobacteria;","DNA gyrase subunit B",2,29822346.5509094
"Ga0164296_10009832_GEODES057","Ga0164296_10009832","Bacteria;Proteobacteria;Alphaproteobacteria;","malate dehydrogenase",3,171449804.8483
"Ga0164296_100098414_GEODES057","Ga0164296_10009841","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","branched-chain amino acid transport system permease protein",3,8428630.00758749
"Ga0164296_100098510_GEODES057","Ga0164296_10009851","Bacteria;","hypothetical protein",3,33094151.3711668
"Ga0164296_10009859_GEODES057","Ga0164296_10009859","None","hypothetical protein",3,14886333.0144166
"Ga0164296_100098615_GEODES057","Ga0164296_10009861","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;","Tetratricopeptide (TPR) repeat/Tetratricopeptide (TPR) repeat",2,10458392.4749767
"Ga0164296_100099726_GEODES057","Ga0164296_10009972","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","acetyl-CoA carboxylase carboxyl transferase subunit alpha",1,15579307.3882132
"Ga0164296_100100821_GEODES057","Ga0164296_10010082","Bacteria;Bacteroidetes;","large subunit ribosomal protein L20",2,92921334.4883655
"Ga0164296_10010096_GEODES057","Ga0164296_10010096","NO CLASSIFICATION MH","hypothetical protein",4,4367893.41287351
"Ga0164296_100101014_GEODES057","Ga0164296_10010101","Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;Zwartia;","Acyl-coenzyme A thioesterase PaaI, contains HGG motif",1,9991442.30038312
"Ga0164296_100101027_GEODES057","Ga0164296_10010102","Bacteria;Proteobacteria;Betaproteobacteria;","integration host factor subunit alpha",2,14070723.1040934
"Ga0164296_10010103_GEODES057","Ga0164296_10010103","Bacteria;Proteobacteria;Betaproteobacteria;unclassified Betaproteobacteria;unclassified Betaproteobacteria;Zwartia;","amidophosphoribosyltransferase",1,22045967.6733361
"Ga0164296_100101119_GEODES057","Ga0164296_10010111","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;","preprotein translocase subunit SecG",2,15830201.684646
"Ga0164296_100101129_GEODES057","Ga0164296_10010112","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;","acetolactate synthase-1/2/3 large subunit",2,39034967.8318316
"Ga0164296_100101312_GEODES057","Ga0164296_10010131","Bacteria;Verrucomicrobia;","Uncharacterized conserved protein, contains ferritin-like DUF455 domain",1,47288172.6528039
"Ga0164296_10010138_GEODES057","Ga0164296_10010138","NO CLASSIFICATION MH","Type II secretory pathway, pseudopilin PulG",2,24272274.084312
"Ga0164296_10010297_GEODES057","Ga0164296_10010297","NO CLASSIFICATION MH","hypothetical protein",2,16459853.3144948
"Ga0164296_100103211_GEODES057","Ga0164296_10010321","NO CLASSIFICATION MH","hypothetical protein",2,3107018.89641838
"Ga0164296_10010347_GEODES057","Ga0164296_10010347","NO CLASSIFICATION MH","hypothetical protein",4,3974709.76499257
"Ga0164296_100104111_GEODES057","Ga0164296_10010411","NO CLASSIFICATION MH","hypothetical protein",9,3088288.67734861
"Ga0164296_10010427_GEODES057","Ga0164296_10010427","None","hypothetical protein",3,13897935.8670557
"Ga0164296_100105511_GEODES057","Ga0164296_10010551","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;","ATP-binding protein involved in chromosome partitioning",1,27348394.3017194
"Ga0164296_100105515_GEODES057","Ga0164296_10010551","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;","Predicted Zn-dependent peptidase",2,12340265.6124151
"Ga0164296_10010554_GEODES057","Ga0164296_10010554","NO CLASSIFICATION MH","DNA alkylation repair enzyme",1,5910418.31464069
"Ga0164296_100105826_GEODES057","Ga0164296_10010582","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","3-isopropylmalate dehydrogenase",3,33366695.5790301
"Ga0164296_100106315_GEODES057","Ga0164296_10010631","NO CLASSIFICATION MH","hypothetical protein",14,2522389.92147995
"Ga0164296_10010652_GEODES057","Ga0164296_10010652","Bacteria;","membrane fusion protein, multidrug efflux system",2,48707300.4815193
"Ga0164296_100106524_GEODES057","Ga0164296_10010652","Bacteria;","valyl-tRNA synthetase",1,189262292.858333
"Ga0164296_100106525_GEODES057","Ga0164296_10010652","Bacteria;","hypothetical protein",2,21498553.1347982
"Ga0164296_100106528_GEODES057","Ga0164296_10010652","Bacteria;","proteic killer suppression protein",1,70485352.1377061
"Ga0164296_100106529_GEODES057","Ga0164296_10010652","Bacteria;","Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain",1,75921725.4972019
"Ga0164296_10010653_GEODES057","Ga0164296_10010653","NO CLASSIFICATION MH","Outer membrane protein TolC",1,28326485.1533829
"Ga0164296_10010658_GEODES057","Ga0164296_10010658","NO CLASSIFICATION MH","DNA-binding beta-propeller fold protein YncE",1,163800900.536678
"Ga0164296_100106625_GEODES057","Ga0164296_10010662","Bacteria;Proteobacteria;Gammaproteobacteria;","ATP-dependent Clp protease ATP-binding subunit ClpA",7,25176646.1781202
"Ga0164296_100107414_GEODES057","Ga0164296_10010741","Bacteria;","hypothetical protein",3,30487971.9639515
"Ga0164296_100107424_GEODES057","Ga0164296_10010742","Bacteria;Proteobacteria;","L,D-transpeptidase catalytic domain",5,12907830.3692363
"Ga0164296_10010752_GEODES057","Ga0164296_10010752","Bacteria;","hypothetical protein",1,1270802668.80874
"Ga0164296_100107622_GEODES057","Ga0164296_10010762","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",1,19840836.8136715
"Ga0164296_100108612_GEODES057","Ga0164296_10010861","Bacteria;Bacteroidetes;","UDPglucose 6-dehydrogenase",1,19354930.9449098
"Ga0164296_100108810_GEODES057","Ga0164296_10010881","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;","peptidyl-prolyl cis-trans isomerase SurA",3,12259121.5654246
"Ga0164296_10010882_GEODES057","Ga0164296_10010882","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","preprotein translocase subunit SecF",1,24244746.5881016
"Ga0164296_100109226_GEODES057","Ga0164296_10010922","Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Candidatus Methylopumilus;","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase",2,4978515.21732679
"Ga0164296_10010962_GEODES057","Ga0164296_10010962","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;","mannose-6-phosphate isomerase",6,4461303.86151307
"Ga0164296_100109917_GEODES057","Ga0164296_10010991","Bacteria;Proteobacteria;","Glycosyl transferase family 2",1,8279911.15494288
"Ga0164296_100109918_GEODES057","Ga0164296_10010991","Bacteria;Proteobacteria;","hypothetical protein",1,17384923.5029035
"Ga0164296_10010997_GEODES057","Ga0164296_10010997","NO CLASSIFICATION MH","UDP-glucose 4-epimerase",1,25002991.7221846
"Ga0164296_100110511_GEODES057","Ga0164296_10011051","Bacteria;Bacteroidetes;","preprotein translocase subunit SecG",2,4838786.01734753
"Ga0164296_100110519_GEODES057","Ga0164296_10011051","Bacteria;Bacteroidetes;","Putative carbohydrate metabolism domain-containing protein",5,13681766.7400425
"Ga0164296_100110620_GEODES057","Ga0164296_10011062","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",3,38770373.6923888
"Ga0164296_10011084_GEODES057","Ga0164296_10011084","NO CLASSIFICATION MH","ribosome maturation factor RimP",10,12918899.6772651
"Ga0164296_100111112_GEODES057","Ga0164296_10011111","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","pyrimidine operon attenuation protein / uracil phosphoribosyltransferase",1,11062978.0336889
"Ga0164296_10011112_GEODES057","Ga0164296_10011112","NO CLASSIFICATION MH","proton-dependent oligopeptide transporter, POT family",2,16051336.2001114
"Ga0164296_10011119_GEODES057","Ga0164296_10011119","NO CLASSIFICATION MH","DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",2,69067417.4756216
"Ga0164296_10011196_GEODES057","Ga0164296_10011196","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit I",1,13713243.4757034
"Ga0164296_100112210_GEODES057","Ga0164296_10011221","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","large subunit ribosomal protein L16",1,18805845.2408308
"Ga0164296_10011227_GEODES057","Ga0164296_10011227","NO CLASSIFICATION MH","small subunit ribosomal protein S19",3,10090481.1555803
"Ga0164296_10011228_GEODES057","Ga0164296_10011228","NO CLASSIFICATION MH","large subunit ribosomal protein L22",1,24588209.5592939
"Ga0164296_100113010_GEODES057","Ga0164296_10011301","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;","hypothetical protein",2,22728413.9412969
"Ga0164296_100113310_GEODES057","Ga0164296_10011331","Bacteria;","isoquinoline 1-oxidoreductase, alpha subunit",3,24009927.2620952
"Ga0164296_100113322_GEODES057","Ga0164296_10011332","Bacteria;Proteobacteria;","branched-chain amino acid aminotransferase",4,9625376.60961945
"Ga0164296_10011338_GEODES057","Ga0164296_10011338","NO CLASSIFICATION MH","hypothetical protein",4,6204894.43543103
"Ga0164296_100113514_GEODES057","Ga0164296_10011351","Bacteria;Proteobacteria;Alphaproteobacteria;","hypothetical protein",3,38382145.0756949
"Ga0164296_100114211_GEODES057","Ga0164296_10011421","Bacteria;Proteobacteria;Betaproteobacteria;","superoxide dismutase, Fe-Mn family",2,26640264.4369419
"Ga0164296_100114324_GEODES057","Ga0164296_10011432","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",0,5375861.96933107
"Ga0164296_100114417_GEODES057","Ga0164296_10011441","Bacteria;Actinobacteria;Actinobacteria;","peptide/nickel transport system substrate-binding protein",3,7588318.98748971
"Ga0164296_10011453_GEODES057","Ga0164296_10011453","NO CLASSIFICATION MH","large subunit ribosomal protein L20",1,18526573.6877709
"Ga0164296_100114612_GEODES057","Ga0164296_10011461","Bacteria;","trigger factor",1,6125333.1192814
"Ga0164296_100114814_GEODES057","Ga0164296_10011481","Bacteria;Proteobacteria;","oligopeptidase B",4,6294112.24006153
"Ga0164296_10011517_GEODES057","Ga0164296_10011517","NO CLASSIFICATION MH","carboxymethylenebutenolidase",2,9313936.69722745
"Ga0164296_10011518_GEODES057","Ga0164296_10011518","NO CLASSIFICATION MH","glutathione peroxidase",8,12508503.7226488
"Ga0164296_100115510_GEODES057","Ga0164296_10011551","Viruses;","Phage tail sheath protein FI",2,14012502.4658272
"Ga0164296_10011552_GEODES057","Ga0164296_10011552","NO CLASSIFICATION MH","Major capsid protein Gp23/Major capsid protein Gp23",1,62148435.5343805
"Ga0164296_10011569_GEODES057","Ga0164296_10011569","NO CLASSIFICATION MH","MFS transporter, OFA family, oxalate/formate antiporter",3,33996121.9190362
"Ga0164296_100116121_GEODES057","Ga0164296_10011612","Bacteria;Proteobacteria;Alphaproteobacteria;","branched-chain amino acid transport system ATP-binding protein",3,3516552.06338969
"Ga0164296_10011616_GEODES057","Ga0164296_10011616","NO CLASSIFICATION MH","acetyl esterase",4,1269840.14694748
"Ga0164296_100116318_GEODES057","Ga0164296_10011631","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","hydroxyacylglutathione hydrolase",3,8259826.2446233
"Ga0164296_100116319_GEODES057","Ga0164296_10011631","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","glutathione S-transferase",3,17213877.1484651
"Ga0164296_100116327_GEODES057","Ga0164296_10011632","Bacteria;Proteobacteria;","peptide/nickel transport system permease protein",3,6870117.06037348
"Ga0164296_100116524_GEODES057","Ga0164296_10011652","Bacteria;","hypothetical protein",3,13422608.8514683
"Ga0164296_100117013_GEODES057","Ga0164296_10011701","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","peptide/nickel transport system substrate-binding protein",1,4918250.46469209
"Ga0164296_100117023_GEODES057","Ga0164296_10011702","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;","Crotonobetainyl-CoA:carnitine CoA-transferase CaiB",3,23748942.4412429
"Ga0164296_10011724_GEODES057","Ga0164296_10011724","NO CLASSIFICATION MH","putative endopeptidase",1,40539224.5562349
"Ga0164296_10011731_GEODES057","Ga0164296_10011731","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;","Uncharacterized conserved protein, DUF362 family/Uncharacterized conserved protein, DUF362 family/Uncharacterized conserved protein, DUF362 family",3,9735607.37577636
"Ga0164296_100118222_GEODES057","Ga0164296_10011822","Bacteria;Proteobacteria;Gammaproteobacteria;","molybdopterin molybdotransferase",13,32748582.249556
"Ga0164296_100118312_GEODES057","Ga0164296_10011831","Bacteria;Proteobacteria;","aldehyde dehydrogenase (NAD+)",3,15562255.6740297
"Ga0164296_100118313_GEODES057","Ga0164296_10011831","Bacteria;Proteobacteria;","alcohol dehydrogenase",1,15856999.0836805
"Ga0164296_100118412_GEODES057","Ga0164296_10011841","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Rubrerythrin",2,177853167.196125
"Ga0164296_100118413_GEODES057","Ga0164296_10011841","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Fe-S oxidoreductase",2,18639452.3841119
"Ga0164296_100118414_GEODES057","Ga0164296_10011841","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Protein of unknown function (DUF3501)",8,9659974.65479873
"Ga0164296_100118423_GEODES057","Ga0164296_10011842","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","argininosuccinate lyase",1,24716381.1132543
"Ga0164296_100118425_GEODES057","Ga0164296_10011842","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hydroxymethylbilane synthase",2,9730579.21731298
"Ga0164296_100118522_GEODES057","Ga0164296_10011852","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","chemotaxis protein MotA",2,19924703.0921627
"Ga0164296_100118715_GEODES057","Ga0164296_10011871","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",2,657930958.575952
"Ga0164296_100119016_GEODES057","Ga0164296_10011901","Bacteria;Proteobacteria;Alphaproteobacteria;","glutamate-1-semialdehyde 2,1-aminomutase",3,21742519.3527176
"Ga0164296_100119019_GEODES057","Ga0164296_10011901","Bacteria;Proteobacteria;Alphaproteobacteria;","aminomethyltransferase",3,22063432.9127562
"Ga0164296_100119022_GEODES057","Ga0164296_10011902","Bacteria;Proteobacteria;Alphaproteobacteria;","arginine:pyruvate transaminase",3,15286551.2626716
"Ga0164296_100119218_GEODES057","Ga0164296_10011921","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;","sulfur carrier protein",2,15651371.4473387
"Ga0164296_100119221_GEODES057","Ga0164296_10011922","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","hypothetical protein",1,199087168.623389
"Ga0164296_100119226_GEODES057","Ga0164296_10011922","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","hypothetical protein",1,543557086.237792
"Ga0164296_100119230_GEODES057","Ga0164296_10011923","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","TolB protein",1,221589693.104233
"Ga0164296_100119231_GEODES057","Ga0164296_10011923","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","protein TonB, links inner and outer membranes",1,106155006.833811
"Ga0164296_10011924_GEODES057","Ga0164296_10011924","NO CLASSIFICATION MH","beta-glucosidase",1,20151333.0142068
"Ga0164296_100119316_GEODES057","Ga0164296_10011931","Bacteria;Proteobacteria;Betaproteobacteria;","Flp pilus assembly protein TadD, contains TPR repeats/Uncharacterized conserved protein YdgA, DUF945 family",1,26266058.9420349
"Ga0164296_100119325_GEODES057","Ga0164296_10011932","Bacteria;Proteobacteria;Betaproteobacteria;","acetyl-CoA synthetase/medium-chain acyl-CoA synthetase",3,8627855.38319327
"Ga0164296_10011952_GEODES057","Ga0164296_10011952","Bacteria;Proteobacteria;Alphaproteobacteria;","formyl-CoA transferase",3,16435308.2954
"Ga0164296_10011966_GEODES057","Ga0164296_10011966","NO CLASSIFICATION MH","glycyl-tRNA synthetase beta chain",2,6247282.34647216
"Ga0164296_10011982_GEODES057","Ga0164296_10011982","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",1,21988451.242859
"Ga0164296_100119823_GEODES057","Ga0164296_10011982","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","acetylornithine aminotransferase",1,40992118.0335805
"Ga0164296_10012011_GEODES057","Ga0164296_10012011","Bacteria;Proteobacteria;Gammaproteobacteria;","succinyl-CoA synthetase beta subunit",4,37151856.1251654
"Ga0164296_100120110_GEODES057","Ga0164296_10012011","Bacteria;Proteobacteria;Gammaproteobacteria;","prolyl oligopeptidase",3,19825711.7727834
"Ga0164296_100120119_GEODES057","Ga0164296_10012011","Bacteria;Proteobacteria;Gammaproteobacteria;","cell division protein FtsZ",4,70393689.4790168
"Ga0164296_10012046_GEODES057","Ga0164296_10012046","NO CLASSIFICATION MH","peptidyl-prolyl cis-trans isomerase SurA",2,19428020.1793888
"Ga0164296_10012047_GEODES057","Ga0164296_10012047","NO CLASSIFICATION MH","hypothetical protein",2,19918535.6961036
"Ga0164296_100120516_GEODES057","Ga0164296_10012051","Bacteria;","Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily",4,7536313.89712996
"Ga0164296_100120813_GEODES057","Ga0164296_10012081","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","S-adenosylmethionine synthetase",1,24354973.4944922
"Ga0164296_100120817_GEODES057","Ga0164296_10012081","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Cytochrome c553/Cytochrome c553",1,24243380.6398704
"Ga0164296_100121023_GEODES057","Ga0164296_10012102","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","glycerol-3-phosphate acyltransferase PlsX",1,42503241.4245301
"Ga0164296_10012109_GEODES057","Ga0164296_10012109","NO CLASSIFICATION MH","3-hydroxybutyrate dehydrogenase",2,8022405.63338229
"Ga0164296_100121326_GEODES057","Ga0164296_10012132","Bacteria;Proteobacteria;","vanillate/3-O-methylgallate O-demethylase",4,60119887.3181786
"Ga0164296_100121829_GEODES057","Ga0164296_10012182","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","hypothetical protein",1,33882598.227633
"Ga0164296_100122012_GEODES057","Ga0164296_10012201","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","Signal transducer regulating beta-lactamase production, contains  metallopeptidase domain/DUF4097 and DUF4098 domain-containing protein YvlB",0,4066139.86729042
"Ga0164296_10012206_GEODES057","Ga0164296_10012206","NO CLASSIFICATION MH","alpha-D-xyloside xylohydrolase",3,5542879.31083958
"Ga0164296_100122120_GEODES057","Ga0164296_10012212","Bacteria;Proteobacteria;","4,5-dihydroxyphthalate decarboxylase",3,5758202.24689051
"Ga0164296_100122214_GEODES057","Ga0164296_10012221","Bacteria;Actinobacteria;Actinobacteria;","malate dehydrogenase",6,4950592.23747026
"Ga0164296_100122529_GEODES057","Ga0164296_10012252","Bacteria;","RNA processing exonuclease, beta-lactamase fold, Cft2 family",1,148671315.258747
"Ga0164296_100122713_GEODES057","Ga0164296_10012271","Bacteria;Actinobacteria;","acyl carrier protein",14,9322686.32900292
"Ga0164296_100122921_GEODES057","Ga0164296_10012292","Eukaryota;","small subunit ribosomal protein S2",3,80184180.9527604
"Ga0164296_100122922_GEODES057","Ga0164296_10012292","Eukaryota;","cytochrome b6",1,410325510.51551
"Ga0164296_100122923_GEODES057","Ga0164296_10012292","Eukaryota;","cytochrome b6-f complex subunit 4",1,231128474.255208
"Ga0164296_10012295_GEODES057","Ga0164296_10012295","NO CLASSIFICATION MH","DNA-directed RNA polymerase, beta' subunit",3,102264478.541842
"Ga0164296_10012336_GEODES057","Ga0164296_10012336","None","hypothetical protein",3,57845681.7396453
"Ga0164296_10012338_GEODES057","Ga0164296_10012338","None","hypothetical protein",4,10034569.5107696
"Ga0164296_100123410_GEODES057","Ga0164296_10012341","Bacteria;Proteobacteria;","Predicted methyltransferase",1,9662039.937631
"Ga0164296_100123811_GEODES057","Ga0164296_10012381","Bacteria;Verrucomicrobia;","Ig-like domain (group 3)/Ig-like domain (group 3)/Ig-like domain (group 3)",1,294958940.795513
"Ga0164296_10012387_GEODES057","Ga0164296_10012387","NO CLASSIFICATION MH","5-methyltetrahydrofolate--homocysteine methyltransferase",1,376968252.587948
"Ga0164296_10012458_GEODES057","Ga0164296_10012458","NO CLASSIFICATION MH","Kynurenine formamidase",3,12828945.9460762
"Ga0164296_100125410_GEODES057","Ga0164296_10012541","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;","iron-sulfur cluster assembly protein",3,5276245.62870502
"Ga0164296_100125419_GEODES057","Ga0164296_10012541","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;","hypothetical protein",3,5617604.28406598
"Ga0164296_100127214_GEODES057","Ga0164296_10012721","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;","beta-glucosidase",2,152026683.773825
