"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164292_100028097_GEODES117","Ga0164292_10002809","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","ABC-type nitrate/sulfonate/bicarbonate transport system, substrate-binding protein",4,17765926.4607373
"Ga0164292_100028126_GEODES117","Ga0164292_10002812","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","CP12 domain-containing protein",6,40039488.9295009
"Ga0164292_100028127_GEODES117","Ga0164292_10002812","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","GTP-binding protein",6,28898628.5998419
"Ga0164292_1000281313_GEODES117","Ga0164292_10002813","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","molecular chaperone HtpG",2,15740962.4107347
"Ga0164292_1000282212_GEODES117","Ga0164292_10002822","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter debontii;Prosthecobacter debontii ATCC 700200;","sulfate adenylyltransferase subunit 1",11,2189738.43110669
"Ga0164292_100028259_GEODES117","Ga0164292_10002825","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","hypothetical protein",7,16685992.7262735
"Ga0164292_1000282711_GEODES117","Ga0164292_10002827","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;","long-chain acyl-CoA synthetase",5,8648084.31988814
"Ga0164292_1000283514_GEODES117","Ga0164292_10002835","Bacteria;Proteobacteria;Alphaproteobacteria;","light-harvesting complex 1 alpha chain",15,50241782.7913087
"Ga0164292_1000283516_GEODES117","Ga0164292_10002835","Bacteria;Proteobacteria;Alphaproteobacteria;","hypothetical protein",9,2532125.32857108
"Ga0164292_100028375_GEODES117","Ga0164292_10002837","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","NUMOD4 motif-containing protein/HNH endonuclease",32,3239844.42996394
"Ga0164292_1000284312_GEODES117","Ga0164292_10002843","Bacteria;Bacteroidetes;","membrane-bound lytic murein transglycosylase D",1,21907150.7084966
"Ga0164292_100028432_GEODES117","Ga0164292_10002843","Bacteria;Bacteroidetes;","hypothetical protein",1,11374137.8087971
"Ga0164292_100028433_GEODES117","Ga0164292_10002843","Bacteria;Bacteroidetes;","lipoic acid synthetase",1,8847863.00091024
"Ga0164292_100028437_GEODES117","Ga0164292_10002843","Bacteria;Bacteroidetes;","succinyl-CoA synthetase alpha subunit",10,23841225.5822386
"Ga0164292_100028493_GEODES117","Ga0164292_10002849","Bacteria;","hypothetical protein",9,43434778.2162823
"Ga0164292_1000288116_GEODES117","Ga0164292_10002881","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","branched-chain amino acid transport system permease protein",14,5310694.93185561
"Ga0164292_100028814_GEODES117","Ga0164292_10002881","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","cytochrome c oxidase subunit 3",4,25960462.9694259
"Ga0164292_100028818_GEODES117","Ga0164292_10002881","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","cytochrome c oxidase subunit 1",5,77829490.2348966
"Ga0164292_100029024_GEODES117","Ga0164292_10002902","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter debontii;Prosthecobacter debontii ATCC 700200;","transaldolase",8,4856405.26312086
"Ga0164292_100029078_GEODES117","Ga0164292_10002907","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Chroococcales;Microcystaceae;Microcystis;","ammonium transporter, Amt family",4,22314850.0488736
"Ga0164292_1000291210_GEODES117","Ga0164292_10002912","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","outer membrane protein insertion porin family",2,19460838.2627337
"Ga0164292_1000291214_GEODES117","Ga0164292_10002912","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","two-component system, OmpR family, sensor histidine kinase NblS",13,7678935.04501175
"Ga0164292_1000291316_GEODES117","Ga0164292_10002913","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","small subunit ribosomal protein S21",1,11421789.9164824
"Ga0164292_100029133_GEODES117","Ga0164292_10002913","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","large subunit ribosomal protein L11",1,14243178.7734197
"Ga0164292_100029204_GEODES117","Ga0164292_10002920","Bacteria;Bacteroidetes;","Aldo/keto reductase",7,63133336.3653834
"Ga0164292_100029205_GEODES117","Ga0164292_10002920","Bacteria;Bacteroidetes;","DNA-binding transcriptional regulator, MerR family",2,27704679.4508167
"Ga0164292_1000293613_GEODES117","Ga0164292_10002936","Bacteria;Actinobacteria;Actinobacteria;","Polyketide cyclase / dehydrase and lipid transport",14,3777990.01248842
"Ga0164292_100029451_GEODES117","Ga0164292_10002945","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Labilitrichaceae;Labilithrix;","glycerol-3-phosphate dehydrogenase subunit C",8,16927919.2946782
"Ga0164292_100029475_GEODES117","Ga0164292_10002947","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","SAM-dependent methyltransferase",6,4983093.77302101
"Ga0164292_1000295715_GEODES117","Ga0164292_10002957","Bacteria;Proteobacteria;Gammaproteobacteria;","stearoyl-CoA desaturase (delta-9 desaturase)",4,10502208.5482533
"Ga0164292_1000297610_GEODES117","Ga0164292_10002976","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","FKBP-type peptidyl-prolyl cis-trans isomerase FklB",1,30025640.371358
"Ga0164292_1000297917_GEODES117","Ga0164292_10002979","Bacteria;Proteobacteria;","hypothetical protein",7,1902853.08750162
"Ga0164292_100029807_GEODES117","Ga0164292_10002980","Bacteria;Actinobacteria;Actinobacteria;","peptide/nickel transport system substrate-binding protein",17,42920958.3062329
"Ga0164292_100029839_GEODES117","Ga0164292_10002983","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;","signal peptidase I",9,3762483.02100467
"Ga0164292_100029888_GEODES117","Ga0164292_10002988","Bacteria;Bacteroidetes;","cell division transport system permease protein",1,7023491.00926888
"Ga0164292_100029991_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,11570679.1577334
"Ga0164292_1000299911_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,10076042.8290155
"Ga0164292_1000299912_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","ribonucrease Y",3,91407506.0587236
"Ga0164292_1000299913_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","5-formyltetrahydrofolate cyclo-ligase",3,7604652.0096733
"Ga0164292_1000299914_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","cell division protein ZapA",3,8579300.05587297
"Ga0164292_1000299915_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","fused signal recognition particle receptor",3,12877792.7035671
"Ga0164292_100029993_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","leucine dehydrogenase",3,81148344.2008021
"Ga0164292_100029995_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","thioredoxin reductase (NADPH)",3,8082073.82148475
"Ga0164292_100029996_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","putative hemolysin",3,47662174.1879026
"Ga0164292_100029997_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",7,3497756.27536314
"Ga0164292_100029998_GEODES117","Ga0164292_10002999","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,5709982.00635194
"Ga0164292_100030127_GEODES117","Ga0164292_10003012","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","NAD(P)H-quinone oxidoreductase subunit 1",2,25639174.8189247
"Ga0164292_1000301710_GEODES117","Ga0164292_10003017","Bacteria;Bacteroidetes;","ribosomal protein L11 methyltransferase",1,2501229.6643519
"Ga0164292_100030173_GEODES117","Ga0164292_10003017","Bacteria;Bacteroidetes;","superoxide dismutase, Fe-Mn family",1,31243372.8411111
"Ga0164292_1000301810_GEODES117","Ga0164292_10003018","Bacteria;","hypothetical protein",7,8557932.74147208
"Ga0164292_1000301815_GEODES117","Ga0164292_10003018","Bacteria;","ADP-ribosylarginine hydrolase",3,14857843.1529026
"Ga0164292_1000301816_GEODES117","Ga0164292_10003018","Bacteria;","Thioredoxin",7,6144887.60154713
"Ga0164292_100030301_GEODES117","Ga0164292_10003030","Bacteria;Bacteroidetes;","N-acetylneuraminate synthase",3,23021590.2578171
"Ga0164292_1000303012_GEODES117","Ga0164292_10003030","Bacteria;Bacteroidetes;","Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)/NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC",3,5906309.01948541
"Ga0164292_100030302_GEODES117","Ga0164292_10003030","Bacteria;Bacteroidetes;","acetolactate synthase-1/2/3 large subunit",3,24615762.6529533
"Ga0164292_100030412_GEODES117","Ga0164292_10003041","Bacteria;Bacteroidetes;","protein of unknown function (DUF5103)",1,8428647.49326024
"Ga0164292_100030562_GEODES117","Ga0164292_10003056","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",5,8437079.02131834
"Ga0164292_100030705_GEODES117","Ga0164292_10003070","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","glycine dehydrogenase",1,27032042.8696908
"Ga0164292_1000307712_GEODES117","Ga0164292_10003077","Bacteria;Planctomycetes;","glutathione peroxidase",2,23399819.4700308
"Ga0164292_100030799_GEODES117","Ga0164292_10003079","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium;","hemoglobin/transferrin/lactoferrin receptor protein",4,17957707.5307141
"Ga0164292_100030818_GEODES117","Ga0164292_10003081","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","6-phosphofructokinase 1",5,4837769.94927865
"Ga0164292_100030939_GEODES117","Ga0164292_10003093","Bacteria;Actinobacteria;Actinobacteria;","carbamoyl-phosphate synthase small subunit",2,6262292.51022661
"Ga0164292_1000310214_GEODES117","Ga0164292_10003102","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","F-type H+-transporting ATPase subunit epsilon",5,19865410.6497854
"Ga0164292_1000310215_GEODES117","Ga0164292_10003102","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","F-type H+-transporting ATPase subunit beta",5,121000173.862923
"Ga0164292_1000310216_GEODES117","Ga0164292_10003102","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","F-type H+-transporting ATPase subunit gamma",5,88414346.193551
"Ga0164292_100031132_GEODES117","Ga0164292_10003113","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium;","Arylsulfatase A",9,9868106.33307078
"Ga0164292_100031192_GEODES117","Ga0164292_10003119","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","dTDP-4-dehydrorhamnose reductase",8,8647334.33369691
"Ga0164292_100031279_GEODES117","Ga0164292_10003127","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","ribose transport system substrate-binding protein",9,28567082.3664769
"Ga0164292_100031291_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase",3,68216155.9929523
"Ga0164292_1000312911_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","MoxR-like ATPase",3,9305185.01818599
"Ga0164292_100031292_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","pyrroline-5-carboxylate reductase",3,7100098.46976002
"Ga0164292_100031293_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",7,7539459.74074221
"Ga0164292_100031294_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family",3,15560136.6415776
"Ga0164292_100031297_GEODES117","Ga0164292_10003129","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,50169546.5726062
"Ga0164292_100031307_GEODES117","Ga0164292_10003130","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","ferredoxin",6,158529879.9557
"Ga0164292_100031309_GEODES117","Ga0164292_10003130","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Carbohydrate-selective porin OprB",4,12245476.4237251
"Ga0164292_1000313510_GEODES117","Ga0164292_10003135","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","Protein of unknown function (DUF1552)",4,12574023.4795965
"Ga0164292_100031354_GEODES117","Ga0164292_10003135","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","quinoprotein glucose dehydrogenase",4,18959144.1130183
"Ga0164292_100031393_GEODES117","Ga0164292_10003139","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","glutathione peroxidase",2,6797815.55568448
"Ga0164292_100031593_GEODES117","Ga0164292_10003159","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist",2,4657451.07719372
"Ga0164292_100031616_GEODES117","Ga0164292_10003161","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;","MFS family permease",26,3283632.10596404
"Ga0164292_100031627_GEODES117","Ga0164292_10003162","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","GTP-binding protein",28,91347950.7293486
"Ga0164292_100031709_GEODES117","Ga0164292_10003170","Bacteria;Bacteroidetes;","thioredoxin 1",1,21289719.1187776
"Ga0164292_100031715_GEODES117","Ga0164292_10003171","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",6,73596274.2207637
"Ga0164292_1000317313_GEODES117","Ga0164292_10003173","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;","zinc protease",1,2220826.88363181
"Ga0164292_1000317410_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,19414079.5360186
"Ga0164292_100031742_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","phosphate transport system ATP-binding protein",3,16944784.5980961
"Ga0164292_100031743_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","phosphate transport system permease protein",3,31599910.4408854
"Ga0164292_100031744_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","phosphate transport system permease protein",3,17597972.5553274
"Ga0164292_100031745_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","phosphate transport system substrate-binding protein",3,12909565.2046309
"Ga0164292_100031747_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","4-hydroxyphenylpyruvate dioxygenase",3,17130413.9519118
"Ga0164292_100031748_GEODES117","Ga0164292_10003174","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","indolepyruvate ferredoxin oxidoreductase",3,27726960.6893404
"Ga0164292_1000317514_GEODES117","Ga0164292_10003175","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",6,6075777.98921558
"Ga0164292_100031826_GEODES117","Ga0164292_10003182","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Labilitrichaceae;Labilithrix;","hypothetical protein",8,12075717.0026717
"Ga0164292_1000319114_GEODES117","Ga0164292_10003191","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","large subunit ribosomal protein L23",31,6441276.55136151
"Ga0164292_100031954_GEODES117","Ga0164292_10003195","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;","Glutathione S-transferase",31,2631352.27067282
"Ga0164292_1000320012_GEODES117","Ga0164292_10003200","Bacteria;Actinobacteria;Actinobacteria;","large subunit ribosomal protein L14",11,11214484.2558816
"Ga0164292_1000320021_GEODES117","Ga0164292_10003200","Bacteria;Actinobacteria;Actinobacteria;","large subunit ribosomal protein L23",6,9875931.01889868
"Ga0164292_1000320911_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","DTW domain-containing protein YfiP",3,2383876.11643442
"Ga0164292_100032092_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Fe-S-cluster containining protein",3,3589321.84642273
"Ga0164292_100032093_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","23S rRNA C2498 (ribose-2'-O)-methylase RlmM",3,15264329.9354905
"Ga0164292_100032094_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","glycolate oxidase",3,20574577.7265591
"Ga0164292_100032098_GEODES117","Ga0164292_10003209","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Sulfate permease, MFS superfamily",3,51021118.5109909
"Ga0164292_100032116_GEODES117","Ga0164292_10003211","Bacteria;","hypothetical protein",8,6210709.74480014
"Ga0164292_100032152_GEODES117","Ga0164292_10003215","Bacteria;Bacteroidetes;","Superfamily II DNA or RNA helicase, SNF2 family",1,36292021.565498
"Ga0164292_1000321919_GEODES117","Ga0164292_10003219","Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria;Pseudohongiella;Pseudohongiella spirulinae;","hypothetical protein",8,4950712.28976919
"Ga0164292_1000321920_GEODES117","Ga0164292_10003219","Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria;Pseudohongiella;Pseudohongiella spirulinae;","single-strand DNA-binding protein",8,5781840.19931199
"Ga0164292_100032268_GEODES117","Ga0164292_10003226","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Ubiquinone/menaquinone biosynthesis C-methylase UbiE",2,8807975.48475974
"Ga0164292_100032569_GEODES117","Ga0164292_10003256","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","hypothetical protein",14,27566019.4767506
"Ga0164292_100032692_GEODES117","Ga0164292_10003269","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","hypothetical protein",8,136772750.350629
"Ga0164292_100032694_GEODES117","Ga0164292_10003269","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","hypothetical protein",23,4939714.68677137
"Ga0164292_100032695_GEODES117","Ga0164292_10003269","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","Microcystin-dependent protein  ",23,18656458.8253309
"Ga0164292_100032696_GEODES117","Ga0164292_10003269","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","hypothetical protein",8,27155261.2937089
"Ga0164292_100032808_GEODES117","Ga0164292_10003280","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","Ca2+-transporting ATPase",6,5884573.5625638
"Ga0164292_1000329412_GEODES117","Ga0164292_10003294","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","Fe-S cluster assembly ATP-binding protein",2,3923284.38131112
"Ga0164292_100033062_GEODES117","Ga0164292_10003306","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;","hypothetical protein",1,7836109.39192993
"Ga0164292_1000331512_GEODES117","Ga0164292_10003315","Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;","4-hydroxy-3-methylbut-2-enyl diphosphate reductase",17,1370165.35669046
"Ga0164292_1000331710_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,93531608.7147479
"Ga0164292_1000331711_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,45964535.3790438
"Ga0164292_100033172_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,5440270.88312522
"Ga0164292_100033174_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,6162285.06619525
"Ga0164292_100033176_GEODES117","Ga0164292_10003317","Bacteria;","single-strand DNA-binding protein",1,8462961.08683841
"Ga0164292_100033177_GEODES117","Ga0164292_10003317","Bacteria;","hypothetical protein",1,12790580.7157277
"Ga0164292_100033215_GEODES117","Ga0164292_10003321","Bacteria;","inner membrane protein",9,1791315.13527821
"Ga0164292_100033312_GEODES117","Ga0164292_10003331","Bacteria;","putative peptidoglycan lipid II flippase",5,9399342.95340882
"Ga0164292_100033319_GEODES117","Ga0164292_10003331","Bacteria;","Acetyltransferase (isoleucine patch superfamily)",6,2134546.86478315
"Ga0164292_1000333814_GEODES117","Ga0164292_10003338","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","inorganic pyrophosphatase",5,7446346.68550662
"Ga0164292_100033413_GEODES117","Ga0164292_10003341","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",5,4347416.10976443
"Ga0164292_100033416_GEODES117","Ga0164292_10003341","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","5-methylcytosine-specific restriction endonuclease McrA",14,7740255.76663482
"Ga0164292_100033427_GEODES117","Ga0164292_10003342","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Regulator of protease activity HflC, stomatin/prohibitin superfamily",21,6132434.79412712
"Ga0164292_1000335514_GEODES117","Ga0164292_10003355","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","formamidase",6,26147877.5696036
"Ga0164292_100033855_GEODES117","Ga0164292_10003385","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","aconitate hydratase",10,10099926.3699105
"Ga0164292_1000339310_GEODES117","Ga0164292_10003393","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family",3,5201454.32600562
"Ga0164292_1000339311_GEODES117","Ga0164292_10003393","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","hypothetical protein",3,4877312.16304161
"Ga0164292_100033932_GEODES117","Ga0164292_10003393","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","queuine tRNA-ribosyltransferase",3,17798491.1707727
"Ga0164292_1000339422_GEODES117","Ga0164292_10003394","Bacteria;","hypothetical protein",1,1791901.03445823
"Ga0164292_100033946_GEODES117","Ga0164292_10003394","Bacteria;","hypothetical protein",1,17938562.942187
"Ga0164292_100033953_GEODES117","Ga0164292_10003395","Bacteria;","hypothetical protein",4,5101898.80477802
"Ga0164292_100033961_GEODES117","Ga0164292_10003396","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",2,159074817.405515
"Ga0164292_100033982_GEODES117","Ga0164292_10003398","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","lipopolysaccharide export system permease protein",5,5054419.30111595
"Ga0164292_1000340010_GEODES117","Ga0164292_10003400","Bacteria;","hypothetical protein",3,62295375.2643023
"Ga0164292_100034005_GEODES117","Ga0164292_10003400","Bacteria;","hypothetical protein",7,201287192.696812
"Ga0164292_100034014_GEODES117","Ga0164292_10003401","Bacteria;Bacteroidetes;","small subunit ribosomal protein S16",1,138089408.536271
"Ga0164292_100034015_GEODES117","Ga0164292_10003401","Bacteria;Bacteroidetes;","protein of unknown function (DUF4403)",13,9968130.17143016
"Ga0164292_1000340410_GEODES117","Ga0164292_10003404","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;","amidohydrolase",1,4615597.3510267
"Ga0164292_1000340711_GEODES117","Ga0164292_10003407","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","pyruvate, orthophosphate dikinase",6,15967240.5666406
"Ga0164292_100034122_GEODES117","Ga0164292_10003412","Bacteria;Planctomycetes;","Uncharacterized membrane protein",2,139977799.321327
"Ga0164292_100034123_GEODES117","Ga0164292_10003412","Bacteria;Planctomycetes;","single-stranded-DNA-specific exonuclease",2,9658450.83794593
"Ga0164292_100034129_GEODES117","Ga0164292_10003412","Bacteria;Planctomycetes;","triosephosphate isomerase (TIM)",9,6206549.44117811
"Ga0164292_100034247_GEODES117","Ga0164292_10003424","Bacteria;","ArsR family transcriptional regulator",25,5170501.36184542
"Ga0164292_1000342610_GEODES117","Ga0164292_10003426","Bacteria;Bacteroidetes;","NAD+ synthase (glutamine-hydrolysing)",7,2696407.22720897
"Ga0164292_1000343612_GEODES117","Ga0164292_10003436","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","protein of unknown function (DUF4295)",19,13312656.847167
"Ga0164292_100034473_GEODES117","Ga0164292_10003447","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","hypothetical protein",11,2258571.9852453
"Ga0164292_100034479_GEODES117","Ga0164292_10003447","Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;","membrane fusion protein, multidrug efflux system",8,8336482.5728782
"Ga0164292_100034672_GEODES117","Ga0164292_10003467","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;","Serine protease, subtilisin family",1,11365147.015822
"Ga0164292_100034743_GEODES117","Ga0164292_10003474","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","hypothetical protein",6,68597325.994611
"Ga0164292_100034744_GEODES117","Ga0164292_10003474","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","phycobilisome rod-core linker protein",9,46864336.6561598
"Ga0164292_100034746_GEODES117","Ga0164292_10003474","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;","DeoR family transcriptional regulator, suf operon transcriptional repressor",6,13160226.9544326
"Ga0164292_100034803_GEODES117","Ga0164292_10003480","Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;","Predicted component of the type VI protein secretion system, contains a FHA domain",0,22726661.3443522
